date,product_id,category,base_demand,seasonality_factor,promotion,price,competitor_price,inventory_level,lead_time,stock_out,actual_demand
2022-01-06,6,Clothing,286.140394234507,0.9278374583108074,0,221.65305913463672,230.3868874724924,2674.9527336589317,1,0,234.2203020294898
2022-01-06,7,Food,325.33380262507075,0.9278374583108074,0,78.3519917195005,75.11749369769535,3312.3804868944258,12,0,318.7138766177469
2022-01-06,8,Home,214.86282948216126,0.9278374583108074,0,233.47429226634762,234.00392397567967,3102.8275300139508,14,0,209.55295688047497
2022-01-06,9,Food,222.10789607022323,0.9278374583108074,0,491.7831340453262,506.5330804196554,3552.9536082457507,9,0,225.06303911590015
2022-01-06,10,Food,436.97318303134426,0.9278374583108074,0,343.35069390801203,334.8069579989998,3120.028917872657,9,0,432.92469037309354
2022-01-07,1,Home,477.8214378844623,1.243274896163767,0,368.6770314875885,334.45954650048907,3691.792975196799,13,0,738.3585950393598
2022-01-07,2,Sports,120.20838819909643,1.243274896163767,0,86.4373149647393,88.00759159535487,3570.4683762321633,11,0,121.32459896463551
2022-01-07,3,Food,439.7792655987208,1.243274896163767,1,258.8644023910465,324.19572077680266,2913.9189050533123,8,0,656.5494711788508
2022-01-07,4,Food,59.263022433111104,1.243274896163767,0,485.2558275593772,457.67592706397863,2842.3008717318803,12,0,71.61803332143218
2022-01-07,5,Clothing,131.82123524319528,1.243274896163767,1,84.88797835395518,90.91366104015394,2571.447070839825,12,0,270.8538008920556
2022-01-07,6,Clothing,286.140394234507,1.243274896163767,0,221.65305913463672,242.74787295632657,2154.1260649963488,1,0,417.32100584347603
2022-01-07,7,Food,325.33380262507075,1.243274896163767,0,78.3519917195005,82.97767697714617,1769.907562636097,12,0,384.21850236025165
2022-01-07,8,Home,214.86282948216126,1.243274896163767,1,198.45314842639547,255.0775945033629,2355.534553042038,14,0,292.8134952029706
2022-01-07,9,Food,222.10789607022323,1.243274896163767,0,491.7831340453262,482.82805277701635,2088.137290310187,9,0,267.3972627318514
2022-01-07,10,Food,436.97318303134426,1.243274896163767,0,343.35069390801203,358.08702570179133,1564.3850094817963,9,0,523.7522808283906
2022-01-08,1,Home,477.8214378844623,1.2494203579607754,0,368.6770314875885,402.2167077679236,3069.442048770013,13,0,613.8884097540026
2022-01-08,2,Sports,120.20838819909643,1.2494203579607754,0,86.4373149647393,85.0474040193244,2894.168079706049,11,0,175.27396906396402
2022-01-08,3,Food,439.7792655987208,1.2494203579607754,0,304.54635575417234,320.25157441163464,2323.2717321735568,8,0,570.8963475324923
2022-01-08,4,Food,59.263022433111104,1.2494203579607754,1,412.46745342547064,484.4421384676687,2217.5496422499054,12,0,105.72208992365147
2022-01-08,5,Clothing,131.82123524319528,1.2494203579607754,0,99.86820982818257,98.54698635344452,2025.710209204176,12,0,191.83943304572938
2022-01-08,6,Clothing,286.140394234507,1.2494203579607754,1,188.40510026444122,216.09455962564948,1618.9874538683498,1,0,406.72275533582626
2022-01-08,7,Food,325.33380262507075,1.2494203579607754,0,78.3519917195005,83.93832953647521,1255.0186697784955,12,0,363.96878408985435
2022-01-08,8,Home,214.86282948216126,1.2494203579607754,0,233.47429226634762,211.3648049328646,971.4996496853098,14,0,283.5190200931857
2022-01-08,9,Food,222.10789607022323,1.2494203579607754,0,491.7831340453262,499.2065195923851,650.4659120112588,9,0,321.033737674051
2022-01-08,10,Food,436.97318303134426,1.2494203579607754,0,343.35069390801203,373.6661435938897,176.30667655668879,9,1,474.15923545456997
2022-01-09,1,Home,477.8214378844623,1.255551175439141,0,368.6770314875885,398.5657257651785,3058.932470458889,13,0,611.7864940917777
2022-01-09,2,Sports,120.20838819909643,1.255551175439141,1,73.47171772002841,83.30786287262099,3435.0105029559986,11,0,188.03901624855473
2022-01-09,3,Food,439.7792655987208,1.255551175439141,1,258.8644023910465,323.7004018285733,2752.1721266765603,8,0,682.8383762794383
2022-01-09,4,Food,59.263022433111104,1.255551175439141,0,485.2558275593772,521.8899264202922,2894.613883490186,12,0,71.22087840681276
2022-01-09,5,Clothing,131.82123524319528,1.255551175439141,0,99.86820982818257,95.51464641983492,3245.416528292162,12,0,175.4013224009882
2022-01-09,6,Clothing,286.140394234507,1.255551175439141,0,221.65305913463672,217.77934728926203,2911.081674770765,1,0,334.33485352139706
2022-01-09,7,Food,325.33380262507075,1.255551175439141,0,78.3519917195005,75.85731978032663,3857.8934976671458,12,0,473.4059114481905
2022-01-09,8,Home,214.86282948216126,1.255551175439141,1,198.45314842639547,252.27144326370222,3518.233469696634,14,0,339.6600279705116
2022-01-09,9,Food,222.10789607022323,1.255551175439141,0,491.7831340453262,474.08381980975173,3245.0572119302155,9,0,273.17625776641836
2022-01-09,10,Food,436.97318303134426,1.255551175439141,0,343.35069390801203,315.2842932810259,2644.694628887094,9,0,600.3625830431214
2022-01-10,1,Home,477.8214378844623,0.946249148928999,0,368.6770314875885,401.9027325475945,2668.7367449438802,13,0,533.747348988776
2022-01-10,2,Sports,120.20838819909643,0.946249148928999,0,86.4373149647393,82.86245383312935,2542.3524670805186,11,0,126.38427786336148
2022-01-10,3,Food,439.7792655987208,0.946249148928999,0,304.54635575417234,319.9183043992563,2102.4711028822235,8,0,439.8813641982952
2022-01-10,4,Food,59.263022433111104,0.946249148928999,0,485.2558275593772,442.3163895484732,2042.3425079733674,12,0,60.128594908856094
2022-01-10,5,Clothing,131.82123524319528,0.946249148928999,0,99.86820982818257,107.61207436317657,1928.7910442727648,12,0,113.55146370060274
2022-01-10,6,Clothing,286.140394234507,0.946249148928999,0,221.65305913463672,226.893738210441,1667.352386556829,1,0,261.4386577159358
2022-01-10,7,Food,325.33380262507075,0.946249148928999,1,66.59919296157543,81.50125806429254,1279.8479155547568,12,0,387.5044710020723
2022-01-10,8,Home,214.86282948216126,0.946249148928999,0,233.47429226634762,227.60338487073744,1071.2931381601995,14,0,208.5547773945572
2022-01-10,9,Food,222.10789607022323,0.946249148928999,0,491.7831340453262,535.7729954619557,1457.9431645816926,9,0,193.32501321074662
2022-01-10,10,Food,436.97318303134426,0.946249148928999,0,343.35069390801203,338.147008766411,2268.4892812987364,9,0,405.2730583585219
2022-01-11,1,Home,477.8214378844623,0.950821211657676,1,313.37547676445024,368.1332405560732,3004.650466132365,13,0,600.930093226473
2022-01-11,2,Sports,120.20838819909643,0.950821211657676,1,73.47171772002841,79.84764379864885,2856.7326897274584,11,0,147.91777640490685
2022-01-11,3,Food,439.7792655987208,0.950821211657676,0,304.54635575417234,319.53277002062435,2420.1385382007015,8,0,436.5941515267568
2022-01-11,4,Food,59.263022433111104,0.950821211657676,0,485.2558275593772,521.0288025568256,2363.708305235094,12,0,56.430232965607296
2022-01-11,5,Clothing,131.82123524319528,0.950821211657676,0,99.86820982818257,90.1241579710991,2618.594057035385,12,0,127.44287590014564
2022-01-11,6,Clothing,286.140394234507,0.950821211657676,1,188.40510026444122,224.04045251164865,3409.8402841191264,1,0,395.6231135418709
2022-01-11,7,Food,325.33380262507075,0.950821211657676,0,78.3519917195005,80.37971992423826,3114.633426340869,12,0,295.20685777825724
2022-01-11,8,Home,214.86282948216126,0.950821211657676,0,233.47429226634762,252.2063087836196,2874.2828511828575,14,0,240.35057515801128
2022-01-11,9,Food,222.10789607022323,0.950821211657676,0,491.7831340453262,536.0840882951616,2667.3219656430197,9,0,206.96088553983793
2022-01-11,10,Food,436.97318303134426,0.950821211657676,0,343.35069390801203,321.93393066319754,2208.4299429209564,9,0,458.8920227220633
2022-01-12,1,Home,477.8214378844623,0.9553782149645272,0,368.6770314875885,374.8454488841832,1842.837056441187,13,0,368.5674112882374
2022-01-12,2,Sports,120.20838819909643,0.9553782149645272,0,86.4373149647393,89.63084827390836,1724.2694264512925,11,0,118.56762998989451
2022-01-12,3,Food,439.7792655987208,0.9553782149645272,0,304.54635575417234,324.19186413962217,2448.934847069653,8,0,362.33271030918036
2022-01-12,4,Food,59.263022433111104,0.9553782149645272,0,485.2558275593772,441.1187694401422,2381.337484833795,12,0,67.59736223585828
2022-01-12,5,Clothing,131.82123524319528,0.9553782149645272,0,99.86820982818257,106.07109086845479,2588.7691966840084,12,0,103.71585592510684
2022-01-12,6,Clothing,286.140394234507,0.9553782149645272,0,221.65305913463672,236.6513776130933,2280.486009658492,1,0,308.2831870255165
2022-01-12,7,Food,325.33380262507075,0.9553782149645272,0,78.3519917195005,74.80119027474397,2905.2642639543446,12,0,312.3891271479264
2022-01-12,8,Home,214.86282948216126,0.9553782149645272,0,233.47429226634762,249.80102768258442,2700.4668252635793,14,0,204.79743869076557
2022-01-12,9,Food,222.10789607022323,0.9553782149645272,0,491.7831340453262,455.30850503572634,2484.1243842645054,9,0,216.34244099907414
2022-01-12,10,Food,436.97318303134426,0.9553782149645272,0,343.35069390801203,351.4625765742823,2046.2102575641402,9,0,437.9141267003651
2022-01-13,1,Home,477.8214378844623,0.9599188085111248,1,313.37547676445024,381.3280507743871,3500.943683039771,13,0,700.1887366079542
2022-01-13,2,Sports,120.20838819909643,0.9599188085111248,0,86.4373149647393,92.52563961829692,3385.0407854506207,11,0,115.90289758915003
2022-01-13,3,Food,439.7792655987208,0.9599188085111248,0,304.54635575417234,327.48805216842817,3008.819731164936,8,0,376.22105428568466
2022-01-13,4,Food,59.263022433111104,0.9599188085111248,0,485.2558275593772,496.9320097404418,3119.2670803176434,12,0,55.22367457635375
2022-01-13,5,Clothing,131.82123524319528,0.9599188085111248,0,99.86820982818257,92.60522387306,3013.87049457876,12,0,105.39658573888332
2022-01-13,6,Clothing,286.140394234507,0.9599188085111248,0,221.65305913463672,214.9261311463883,2698.5730734216545,1,0,315.2974211571053
2022-01-13,7,Food,325.33380262507075,0.9599188085111248,0,78.3519917195005,76.73077590692323,3385.8866386102127,12,0,343.65678259427904
2022-01-13,8,Home,214.86282948216126,0.9599188085111248,1,198.45314842639547,253.39374104118005,3105.384643988258,14,0,280.5019946219545
2022-01-13,9,Food,222.10789607022323,0.9599188085111248,0,491.7831340453262,487.7638648718182,2892.1371244790594,9,0,213.24751950919887
2022-01-13,10,Food,436.97318303134426,0.9599188085111248,0,343.35069390801203,325.50645748650317,2453.5013106886618,9,0,438.63581379039744
2022-01-14,1,Home,477.8214378844623,1.285922195762142,1,313.37547676445024,341.25084029908754,3642.726823410907,13,0,728.5453646821813
2022-01-14,2,Sports,120.20838819909643,1.285922195762142,0,86.4373149647393,93.29677991702012,3481.8963251195732,11,0,160.8304982913335
2022-01-14,3,Food,439.7792655987208,1.285922195762142,0,304.54635575417234,284.58759793845206,2942.8519553212436,8,0,539.0443697983297
2022-01-14,4,Food,59.263022433111104,1.285922195762142,1,412.46745342547064,448.43809669629314,2849.3505161986823,12,0,93.50143912256112
2022-01-14,5,Clothing,131.82123524319528,1.285922195762142,0,99.86820982818257,97.15718462881074,2645.9836786626825,12,0,203.3668375359998
2022-01-14,6,Clothing,286.140394234507,1.285922195762142,0,221.65305913463672,227.32296165367097,2277.6764061464523,1,0,368.30727251623
2022-01-14,7,Food,325.33380262507075,1.285922195762142,0,78.3519917195005,84.94722988778749,3098.021911620126,12,0,410.17275273683686
2022-01-14,8,Home,214.86282948216126,1.285922195762142,0,233.47429226634762,218.7430459202119,2826.125556109192,14,0,271.89635551093414
2022-01-14,9,Food,222.10789607022323,1.285922195762142,0,491.7831340453262,490.26086707564116,2583.712967669202,9,0,242.41258843999006
2022-01-14,10,Food,436.97318303134426,1.285922195762142,0,343.35069390801203,311.53466515066185,1939.0743458891316,9,0,644.6386217800704
2022-01-15,1,Home,477.8214378844623,1.2919271862418271,0,368.6770314875885,397.8177682360113,4004.9573283018854,13,0,800.9914656603771
2022-01-15,2,Sports,120.20838819909643,1.2919271862418271,1,73.47171772002841,85.52820820231305,3775.9647167061785,11,0,228.9926115957069
2022-01-15,3,Food,439.7792655987208,1.2919271862418271,0,304.54635575417234,290.4911291381777,3215.8480422105868,8,0,560.1166744955915
2022-01-15,4,Food,59.263022433111104,1.2919271862418271,0,485.2558275593772,468.51424453435925,3139.3875503451395,12,0,76.46049186544715
2022-01-15,5,Clothing,131.82123524319528,1.2919271862418271,0,99.86820982818257,101.7375919861566,2951.463887584496,12,0,187.9236627606431
2022-01-15,6,Clothing,286.140394234507,1.2919271862418271,1,188.40510026444122,223.29801483623442,2429.9239698394126,1,0,521.5399177450837
2022-01-15,7,Food,325.33380262507075,1.2919271862418271,0,78.3519917195005,77.2810695859167,2025.3750415786521,12,0,404.5489282607604
2022-01-15,8,Home,214.86282948216126,1.2919271862418271,0,233.47429226634762,236.77927518442488,1766.7085678601616,14,0,258.66647371849064
2022-01-15,9,Food,222.10789607022323,1.2919271862418271,0,491.7831340453262,502.18678847860787,1490.7173630483053,9,0,275.9912048118563
2022-01-15,10,Food,436.97318303134426,1.2919271862418271,0,343.35069390801203,320.04963671856297,935.9038826527939,9,0,554.8134803955114
2022-01-16,1,Home,477.8214378844623,1.297904936712278,0,368.6770314875885,344.5931008291499,2339.956453976018,13,0,467.9912907952036
2022-01-16,2,Sports,120.20838819909643,1.297904936712278,0,86.4373149647393,79.73045184326608,2171.962201811457,11,0,167.99425216456123
2022-01-16,3,Food,439.7792655987208,1.297904936712278,0,304.54635575417234,326.809128392811,1638.0240563333934,8,0,533.9381454780635
2022-01-16,4,Food,59.263022433111104,1.297904936712278,0,485.2558275593772,526.9272677470238,1556.0064150822946,12,0,82.01764125109894
2022-01-16,5,Clothing,131.82123524319528,1.297904936712278,0,99.86820982818257,95.47359101999824,1395.548921245866,12,0,160.45749383642863
2022-01-16,6,Clothing,286.140394234507,1.297904936712278,0,221.65305913463672,221.99043187795323,1003.034577465826,1,0,392.51434378004
2022-01-16,7,Food,325.33380262507075,1.297904936712278,1,66.59919296157543,80.08545184938002,408.815814487715,12,1,594.218762978111
2022-01-16,8,Home,214.86282948216126,1.297904936712278,0,233.47429226634762,234.99605120641633,176.43091572200746,14,1,232.38489876570753
2022-01-16,9,Food,222.10789607022323,1.297904936712278,0,491.7831340453262,455.82539485814135,0.0,9,1,319.6037204486219
2022-01-16,10,Food,436.97318303134426,1.297904936712278,0,343.35069390801203,361.2205771614762,0.0,9,1,531.6497711891069
2022-01-17,1,Home,477.8214378844623,0.9778902568777643,0,368.6770314875885,362.1765854734196,2475.4621254112467,13,0,495.09242508224935
2022-01-17,2,Sports,120.20838819909643,0.9778902568777643,0,86.4373149647393,94.47645047361151,2361.369410056912,11,0,114.09271535433504
2022-01-17,3,Food,439.7792655987208,0.9778902568777643,0,304.54635575417234,331.2453534950656,3255.5499294799497,8,0,447.0902597115189
2022-01-17,4,Food,59.263022433111104,0.9778902568777643,1,412.46745342547064,513.911864312938,3167.02543312965,12,0,88.52449635029978
2022-01-17,5,Clothing,131.82123524319528,0.9778902568777643,0,99.86820982818257,93.16237508043757,3030.200259551492,12,0,136.82517357815817
2022-01-17,6,Clothing,286.140394234507,0.9778902568777643,0,221.65305913463672,238.3745898903297,2723.7572120281015,1,0,306.4430475233902
2022-01-17,7,Food,325.33380262507075,0.9778902568777643,0,78.3519917195005,77.39821149155793,2426.7748335144433,12,0,296.9823785136582
2022-01-17,8,Home,214.86282948216126,0.9778902568777643,0,233.47429226634762,233.60132049665364,2263.5334155085857,14,0,163.24141800585775
2022-01-17,9,Food,222.10789607022323,0.9778902568777643,0,491.7831340453262,480.36306623667485,2026.40397908891,9,0,237.12943641967553
2022-01-17,10,Food,436.97318303134426,0.9778902568777643,1,291.8480898218102,373.5540268771563,1458.596755693557,9,0,567.807223395353
2022-01-18,1,Home,477.8214378844623,0.9823287306571982,0,368.6770314875885,342.07861120256194,2484.2282364140087,13,0,496.84564728280174
2022-01-18,2,Sports,120.20838819909643,0.9823287306571982,0,86.4373149647393,93.24671841742938,2747.7618911186055,11,0,131.76682735229824
2022-01-18,3,Food,439.7792655987208,0.9823287306571982,0,304.54635575417234,293.078484129813,2278.1211021191857,8,0,469.6407889994199
2022-01-18,4,Food,59.263022433111104,0.9823287306571982,0,485.2558275593772,510.7277489092263,2384.0262774152175,12,0,52.95258764801587
2022-01-18,5,Clothing,131.82123524319528,0.9823287306571982,0,99.86820982818257,106.28488821054678,2634.401433375969,12,0,125.18757798037583
2022-01-18,6,Clothing,286.140394234507,0.9823287306571982,1,188.40510026444122,209.6506078340128,3309.114614809643,1,0,337.35659071683693
2022-01-18,7,Food,325.33380262507075,0.9823287306571982,0,78.3519917195005,80.56383135211169,2977.2565963339352,12,0,331.85801847570775
2022-01-18,8,Home,214.86282948216126,0.9823287306571982,0,233.47429226634762,218.60654272119234,3481.806655127804,14,0,252.27502939693431
2022-01-18,9,Food,222.10789607022323,0.9823287306571982,0,491.7831340453262,482.03121384530004,3248.885581616621,9,0,232.9210735111828
2022-01-18,10,Food,436.97318303134426,0.9823287306571982,0,343.35069390801203,343.7550703042486,2822.0705221484095,9,0,426.8150594682116
2022-01-19,1,Home,477.8214378844623,0.9867428086569383,1,313.37547676445024,396.11573910660604,3140.033973236348,13,0,628.0067946472697
2022-01-19,2,Sports,120.20838819909643,0.9867428086569383,0,86.4373149647393,93.74125738138518,3392.330752833265,11,0,126.1483897984582
2022-01-19,3,Food,439.7792655987208,0.9867428086569383,0,304.54635575417234,309.19302416922534,4142.658469062777,8,0,375.1638581147563
2022-01-19,4,Food,59.263022433111104,0.9867428086569383,0,485.2558275593772,526.5577477421355,4073.739069101491,12,0,68.91939996128583
2022-01-19,5,Clothing,131.82123524319528,0.9867428086569383,1,84.88797835395518,109.55225434644618,3859.219251475939,12,0,214.5198176255523
2022-01-19,6,Clothing,286.140394234507,0.9867428086569383,1,188.40510026444122,214.34725202603425,4648.600681958087,1,0,394.6907152410743
2022-01-19,7,Food,325.33380262507075,0.9867428086569383,1,66.59919296157543,75.74285741531142,5574.1270389858955,12,0,462.76317851390417
2022-01-19,8,Home,214.86282948216126,0.9867428086569383,0,233.47429226634762,226.32779369216587,5900.746527107892,14,0,163.30974406099816
2022-01-19,9,Food,222.10789607022323,0.9867428086569383,0,491.7831340453262,464.6961933902176,5705.17694214974,9,0,195.56958495815135
2022-01-19,10,Food,436.97318303134426,0.9867428086569383,0,343.35069390801203,337.7832932738333,6556.062373194482,9,0,425.4427155223709
2022-01-20,1,Home,477.8214378844623,0.9911311828904106,0,368.6770314875885,374.61924623818675,2123.6274867674633,13,0,424.72549735349264
2022-01-20,2,Sports,120.20838819909643,0.9911311828904106,0,86.4373149647393,80.363584872728,1997.449051594778,11,0,126.17843517268534
2022-01-20,3,Food,439.7792655987208,0.9911311828904106,1,258.8644023910465,334.8106042877252,1276.7339336041869,8,0,720.7151179905911
2022-01-20,4,Food,59.263022433111104,0.9911311828904106,0,485.2558275593772,457.1018272608276,1395.5900725522197,12,0,59.428069474016404
2022-01-20,5,Clothing,131.82123524319528,0.9911311828904106,0,99.86820982818257,93.6901171051437,1264.5602652755579,12,0,131.02980727666173
2022-01-20,6,Clothing,286.140394234507,0.9911311828904106,1,188.40510026444122,233.86736695794164,910.6850761639882,1,0,353.87518911156957
2022-01-20,7,Food,325.33380262507075,0.9911311828904106,0,78.3519917195005,77.42372036722413,547.6271502347224,12,0,363.0579259292658
2022-01-20,8,Home,214.86282948216126,0.9911311828904106,0,233.47429226634762,250.36782063000203,882.7901358556057,14,0,167.58149281044166
2022-01-20,9,Food,222.10789607022323,0.9911311828904106,0,491.7831340453262,469.2343534177165,686.2028157252238,9,0,196.58732013038198
2022-01-20,10,Food,436.97318303134426,0.9911311828904106,0,343.35069390801203,358.1815368359348,179.41317593948213,9,1,506.78963978574166
2022-01-21,1,Home,477.8214378844623,1.3273234039834938,1,313.37547676445024,348.1765358856941,4523.864121689148,13,0,904.7728243378297
2022-01-21,2,Sports,120.20838819909643,1.3273234039834938,1,73.47171772002841,79.59335672657197,4901.188567956648,11,0,188.66222313374965
2022-01-21,3,Food,439.7792655987208,1.3273234039834938,0,304.54635575417234,313.85000985455684,4339.650277243103,8,0,561.5382907135441
2022-01-21,4,Food,59.263022433111104,1.3273234039834938,0,485.2558275593772,519.7765843575498,4492.2730618113965,12,0,76.31139228414668
2022-01-21,5,Clothing,131.82123524319528,1.3273234039834938,0,99.86820982818257,103.22548216578977,4818.113663899793,12,0,162.92030104419842
